config->entry:/usr/lib/gcc/x86_64-linux-gnu/9/../../../x86_64-linux-gnu/Scrt1.o--_start
Symbol User;Symbol Owner;SymbolSymbol Kind
tools/llvm-cvtres/CMakeFiles/llvm-cvtres.dir/llvm-cvtres.cpp.o;lib/libLLVMSupport.a(raw_ostream.cpp.o);llvm::raw_ostream::write(unsigned char);DefinedKind
tools/llvm-cvtres/CMakeFiles/llvm-cvtres.dir/llvm-cvtres.cpp.o;lib/libLLVMSupport.a(raw_ostream.cpp.o);llvm::raw_ostream::operator<<(long);DefinedKind
tools/llvm-cvtres/CMakeFiles/llvm-cvtres.dir/llvm-cvtres.cpp.o;lib/libLLVMSupport.a(raw_ostream.cpp.o);llvm::raw_ostream::write(char const*, unsigned long);DefinedKind
tools/llvm-cvtres/CMakeFiles/llvm-cvtres.dir/llvm-cvtres.cpp.o;lib/libLLVMSupport.a(raw_ostream.cpp.o);llvm::outs();DefinedKind
tools/llvm-cvtres/CMakeFiles/llvm-cvtres.dir/llvm-cvtres.cpp.o;lib/libLLVMSupport.a(Path.cpp.o);llvm::sys::path::filename(llvm::StringRef, llvm::sys::path::Style);DefinedKind
tools/llvm-cvtres/CMakeFiles/llvm-cvtres.dir/llvm-cvtres.cpp.o;lib/libLLVMSupport.a(Path.cpp.o);llvm::sys::path::replace_extension(llvm::SmallVectorImpl<char>&, llvm::Twine const&, llvm::sys::path::Style);DefinedKind
lib/libLLVMBinaryFormat.a(Magic.cpp.o);tools/llvm-cvtres/CMakeFiles/llvm-cvtres.dir/llvm-cvtres.cpp.o;llvm::ErrorOr<std::unique_ptr<llvm::MemoryBuffer, std::default_delete<llvm::MemoryBuffer> > >::~ErrorOr();DefinedKind
lib/libLLVMBinaryFormat.a(Magic.cpp.o);tools/llvm-cvtres/CMakeFiles/llvm-cvtres.dir/llvm-cvtres.cpp.o;llvm::ErrorOr<std::unique_ptr<llvm::MemoryBuffer, std::default_delete<llvm::MemoryBuffer> > >::~ErrorOr();DefinedKind
lib/libLLVMBinaryFormat.a(Magic.cpp.o);lib/libLLVMSupport.a(MemoryBuffer.cpp.o);llvm::MemoryBuffer::getFile(llvm::Twine const&, bool, bool, bool);DefinedKind
lib/libLLVMObject.a(WindowsMachineFlag.cpp.o);lib/libLLVMSupport.a(StringRef.cpp.o);llvm::StringRef::lower[abi:cxx11]() const;DefinedKind
lib/libLLVMObject.a(WindowsResource.cpp.o);tools/llvm-cvtres/CMakeFiles/llvm-cvtres.dir/llvm-cvtres.cpp.o;llvm::Expected<llvm::object::ResourceEntryRef>::~Expected();DefinedKind
lib/libLLVMObject.a(WindowsResource.cpp.o);tools/llvm-cvtres/CMakeFiles/llvm-cvtres.dir/llvm-cvtres.cpp.o;llvm::Expected<llvm::object::ResourceEntryRef>::~Expected();DefinedKind
lib/libLLVMObject.a(WindowsResource.cpp.o);tools/llvm-cvtres/CMakeFiles/llvm-cvtres.dir/llvm-cvtres.cpp.o;void std::vector<std::unique_ptr<llvm::ErrorInfoBase, std::default_delete<llvm::ErrorInfoBase> >, std::allocator<std::unique_ptr<llvm::ErrorInfoBase, std::default_delete<llvm::ErrorInfoBase> > > >::_M_realloc_insert<std::unique_ptr<llvm::ErrorInfoBase, std::default_delete<llvm::ErrorInfoBase> > >(__gnu_cxx::__normal_iterator<std::unique_ptr<llvm::ErrorInfoBase, std::default_delete<llvm::ErrorInfoBase> >*, std::vector<std::unique_ptr<llvm::ErrorInfoBase, std::default_delete<llvm::ErrorInfoBase> >, std::allocator<std::unique_ptr<llvm::ErrorInfoBase, std::default_delete<llvm::ErrorInfoBase> > > > >, std::unique_ptr<llvm::ErrorInfoBase, std::default_delete<llvm::ErrorInfoBase> >&&);DefinedKind
lib/libLLVMObject.a(WindowsResource.cpp.o);tools/llvm-cvtres/CMakeFiles/llvm-cvtres.dir/llvm-cvtres.cpp.o;std::_Rb_tree<unsigned int, std::pair<unsigned int const, std::unique_ptr<llvm::object::WindowsResourceParser::TreeNode, std::default_delete<llvm::object::WindowsResourceParser::TreeNode> > >, std::_Select1st<std::pair<unsigned int const, std::unique_ptr<llvm::object::WindowsResourceParser::TreeNode, std::default_delete<llvm::object::WindowsResourceParser::TreeNode> > > >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, std::unique_ptr<llvm::object::WindowsResourceParser::TreeNode, std::default_delete<llvm::object::WindowsResourceParser::TreeNode> > > > >::_M_erase(std::_Rb_tree_node<std::pair<unsigned int const, std::unique_ptr<llvm::object::WindowsResourceParser::TreeNode, std::default_delete<llvm::object::WindowsResourceParser::TreeNode> > > >*);DefinedKind
lib/libLLVMObject.a(WindowsResource.cpp.o);tools/llvm-cvtres/CMakeFiles/llvm-cvtres.dir/llvm-cvtres.cpp.o;std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::unique_ptr<llvm::object::WindowsResourceParser::TreeNode, std::default_delete<llvm::object::WindowsResourceParser::TreeNode> > >, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::unique_ptr<llvm::object::WindowsResourceParser::TreeNode, std::default_delete<llvm::object::WindowsResourceParser::TreeNode> > > >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::unique_ptr<llvm::object::WindowsResourceParser::TreeNode, std::default_delete<llvm::object::WindowsResourceParser::TreeNode> > > > >::_M_erase(std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::unique_ptr<llvm::object::WindowsResourceParser::TreeNode, std::default_delete<llvm::object::WindowsResourceParser::TreeNode> > > >*);DefinedKind
lib/libLLVMObject.a(WindowsResource.cpp.o);tools/llvm-cvtres/CMakeFiles/llvm-cvtres.dir/llvm-cvtres.cpp.o;llvm::BinaryStreamReader::~BinaryStreamReader();DefinedKind
lib/libLLVMObject.a(WindowsResource.cpp.o);tools/llvm-cvtres/CMakeFiles/llvm-cvtres.dir/llvm-cvtres.cpp.o;vtable for llvm::BinaryStreamReader;DefinedKind
lib/libLLVMObject.a(WindowsResource.cpp.o);tools/llvm-cvtres/CMakeFiles/llvm-cvtres.dir/llvm-cvtres.cpp.o;llvm::BinaryStreamReader::~BinaryStreamReader();DefinedKind
lib/libLLVMObject.a(WindowsResource.cpp.o);tools/llvm-cvtres/CMakeFiles/llvm-cvtres.dir/llvm-cvtres.cpp.o;llvm::BinaryStreamReader::~BinaryStreamReader();DefinedKind
lib/libLLVMObject.a(WindowsResource.cpp.o);lib/libLLVMObject.a(Error.cpp.o);llvm::object::BinaryError::ID;DefinedKind
lib/libLLVMObject.a(WindowsResource.cpp.o);lib/libLLVMObject.a(Error.cpp.o);llvm::object::GenericBinaryError::GenericBinaryError(llvm::Twine const&, llvm::object::object_error);DefinedKind
lib/libLLVMObject.a(WindowsResource.cpp.o);lib/libLLVMObject.a(Error.cpp.o);llvm::object::GenericBinaryError::ID;DefinedKind
lib/libLLVMObject.a(WindowsResource.cpp.o);lib/libLLVMObject.a(Error.cpp.o);llvm::object::GenericBinaryError::GenericBinaryError(llvm::Twine const&, llvm::object::object_error);DefinedKind
lib/libLLVMObject.a(WindowsResource.cpp.o);lib/libLLVMObject.a(Error.cpp.o);llvm::object::object_category();DefinedKind
lib/libLLVMObject.a(WindowsResource.cpp.o);lib/libLLVMObject.a(Error.cpp.o);vtable for llvm::object::GenericBinaryError;DefinedKind
lib/libLLVMObject.a(WindowsResource.cpp.o);lib/libLLVMObject.a(Error.cpp.o);llvm::object::GenericBinaryError::log(llvm::raw_ostream&) const;DefinedKind
lib/libLLVMObject.a(WindowsResource.cpp.o);lib/libLLVMObject.a(Error.cpp.o);llvm::object::BinaryError::anchor();DefinedKind
lib/libLLVMObject.a(WindowsResource.cpp.o);lib/libLLVMObject.a(Binary.cpp.o);llvm::object::Binary::getFileName() const;DefinedKind
lib/libLLVMObject.a(WindowsResource.cpp.o);lib/libLLVMObject.a(Binary.cpp.o);llvm::object::Binary::Binary(unsigned int, llvm::MemoryBufferRef);DefinedKind
lib/libLLVMObject.a(WindowsResource.cpp.o);lib/libLLVMObject.a(Binary.cpp.o);llvm::object::Binary::~Binary();DefinedKind
lib/libLLVMObject.a(WindowsResource.cpp.o);lib/libLLVMSupport.a(BinaryStreamError.cpp.o);llvm::BinaryStreamError::BinaryStreamError(llvm::stream_error_code);DefinedKind
lib/libLLVMObject.a(WindowsResource.cpp.o);lib/libLLVMSupport.a(BinaryStreamReader.cpp.o);llvm::BinaryStreamReader::BinaryStreamReader(llvm::BinaryStreamRef);DefinedKind
lib/libLLVMObject.a(WindowsResource.cpp.o);lib/libLLVMSupport.a(BinaryStreamReader.cpp.o);llvm::BinaryStreamReader::padToAlignment(unsigned int);DefinedKind
