config->entry:/usr/lib/gcc/x86_64-linux-gnu/9/../../../x86_64-linux-gnu/Scrt1.o--_start
Symbol User;Symbol Owner;SymbolSymbol Kind
lib/libLLVMBitReader.a(BitcodeReader.cpp.o);lib/libLLVMBitReader.a(MetadataLoader.cpp.o);llvm::MetadataLoader::upgradeDebugIntrinsics(llvm::Function&);DefinedKind
lib/libLLVMBitReader.a(BitcodeReader.cpp.o);lib/libLLVMBitReader.a(MetadataLoader.cpp.o);llvm::MetadataLoader::parseMetadataKinds();DefinedKind
lib/libLLVMBitReader.a(BitcodeReader.cpp.o);lib/libLLVMBitReader.a(MetadataLoader.cpp.o);llvm::MetadataLoader::~MetadataLoader();DefinedKind
lib/libLLVMBitReader.a(BitcodeReader.cpp.o);lib/libLLVMBitReader.a(MetadataLoader.cpp.o);llvm::MetadataLoader::MetadataLoader(llvm::BitstreamCursor&, llvm::Module&, llvm::BitcodeReaderValueList&, bool, std::function<llvm::Type* (unsigned int)>);DefinedKind
lib/libLLVMBitReader.a(BitcodeReader.cpp.o);lib/libLLVMBitReader.a(MetadataLoader.cpp.o);llvm::MetadataLoader::operator=(llvm::MetadataLoader&&);DefinedKind
lib/libLLVMBitReader.a(BitcodeReader.cpp.o);lib/libLLVMBitReader.a(MetadataLoader.cpp.o);llvm::MetadataLoader::MetadataLoader(llvm::MetadataLoader&&);DefinedKind
lib/libLLVMBitReader.a(BitcodeReader.cpp.o);lib/libLLVMBitReader.a(MetadataLoader.cpp.o);llvm::MetadataLoader::getMetadataFwdRefOrLoad(unsigned int);DefinedKind
lib/libLLVMBitReader.a(BitcodeReader.cpp.o);lib/libLLVMBitReader.a(ValueList.cpp.o);llvm::BitcodeReaderValueList::assignValue(llvm::Value*, unsigned int, llvm::Type*);DefinedKind
lib/libLLVMBitReader.a(BitcodeReader.cpp.o);lib/libLLVMBitReader.a(ValueList.cpp.o);llvm::BitcodeReaderValueList::resolveConstantForwardRefs();DefinedKind
lib/libLLVMBitReader.a(BitcodeReader.cpp.o);lib/libLLVMBitReader.a(ValueList.cpp.o);llvm::BitcodeReaderValueList::getConstantFwdRef(unsigned int, llvm::Type*);DefinedKind
lib/libLLVMBitReader.a(BitcodeReader.cpp.o);lib/libLLVMBitReader.a(ValueList.cpp.o);llvm::BitcodeReaderValueList::getValueFwdRef(unsigned int, llvm::Type*, llvm::Type**);DefinedKind
lib/libLLVMBitReader.a(BitcodeReader.cpp.o);lib/libLLVMCore.a(Attributes.cpp.o);llvm::AttrBuilder::addPreallocatedAttr(llvm::Type*);DefinedKind
lib/libLLVMBitReader.a(BitcodeReader.cpp.o);lib/libLLVMCore.a(Attributes.cpp.o);llvm::AttributeList::get(llvm::LLVMContext&, unsigned int, llvm::AttrBuilder const&);DefinedKind
lib/libLLVMBitReader.a(BitcodeReader.cpp.o);lib/libLLVMCore.a(Attributes.cpp.o);llvm::AttrBuilder::addAlignmentAttr(llvm::MaybeAlign);DefinedKind
lib/libLLVMBitReader.a(BitcodeReader.cpp.o);lib/libLLVMCore.a(Attributes.cpp.o);llvm::AttrBuilder::addByRefAttr(llvm::Type*);DefinedKind
lib/libLLVMBitReader.a(BitcodeReader.cpp.o);lib/libLLVMCore.a(Attributes.cpp.o);llvm::AttrBuilder::addInAllocaAttr(llvm::Type*);DefinedKind
